Date,Pression surface,Temperature,Humidite relative,Direction vent,Vitesse vent,Profil humidite sol,Quantite nuage,Rayonnement atmosphere,Precipitation totale,Rayonnnement surface ciel,SPI6
1985-06-01 00:52:00,97.88,28.60166667,42.61166667,154.0733333,2.513333333,0.415,55.54833333,35.85333333,168.75,21.39333333,-0.72544177
1985-07-01 00:52:00,97.92,28.395,50.57166667,179.2616667,2.443333333,0.423333333,61.7,36.73833333,406.05,21.36166667,-0.01896194
1985-08-01 00:52:00,97.935,28.38333333,61.66666667,204.5316667,2.261666667,0.448333333,68.335,37.23333333,685.54,20.89333333,0.02326028
1985-09-01 00:52:00,97.99833333,27.38166667,69.77166667,209.48,2.085,0.485,68.635,37.24,864.84,20.435,0.07458146
1985-10-01 00:52:00,98.04166667,26.45,74.845,199.6366667,1.943333333,0.518333333,62.58,36.75666667,870.11,20.23833333,-0.04774133
1985-11-01 00:52:00,98.07,25.68333333,74.58333333,181.5316667,1.718333333,0.543333333,53.75166667,35.885,822.65,19.945,0.14993507
1985-12-01 00:52:00,98.055,24.94166667,69.94833333,155.73,1.67,0.556666667,49.17166667,34.845,711.91,19.54666667,0.2409361
1986-01-01 00:52:00,98.04,24.7,61.66666667,130.23,1.705,0.553333333,40.055,33.95666667,474.61,19.62,-0.14966182
1986-02-01 00:52:00,97.99333333,25.32,53.37333333,110.0733333,1.781666667,0.531666667,34.16833333,33.45666667,195.12,20.3,-0.28231562
1986-03-01 00:52:00,97.95333333,26.21333333,46.46666667,107.9266667,1.953333333,0.496666667,33.41666667,33.44833333,26.37,21.00333333,-0.74929938
1986-04-01 00:52:00,97.9,27.165,43.405,123.26,2.185,0.465,39.6,33.93166667,36.92,21.20333333,0.56333079
1986-05-01 00:52:00,97.885,27.77833333,44.22833333,141.2916667,2.328333333,0.443333333,47.51833333,34.805,126.57,21.35,0.55590922
1986-06-01 00:52:00,97.88166667,28.68166667,48.375,168.4266667,2.395,0.433333333,52.90666667,35.845,237.31,21.775,0.29483859
1986-07-01 00:52:00,97.90833333,29.01166667,56.27,196.145,2.388333333,0.436666667,62.09833333,36.73166667,474.61,21.5,0.68404687
1986-08-01 00:52:00,97.95666667,28.48333333,63.95833333,216.4683333,2.296666667,0.451666667,68.335,37.23,659.18,20.92833333,-0.19425822
1986-09-01 00:52:00,98.01333333,27.63333333,70.73,218.0716667,2.141666667,0.481666667,69.43333333,37.23833333,907.03,19.88666667,0.38986706
1986-10-01 00:52:00,98.08166667,26.73666667,73.68666667,210.5933333,1.918333333,0.511666667,64.475,36.75833333,965.04,19.48333333,0.57651631
1986-11-01 00:52:00,98.10166667,26.005,73.15666667,187.1866667,1.781666667,0.535,58.07833333,35.88833333,875.39,19.12833333,0.51378751
1986-12-01 00:52:00,98.135,24.95666667,69.365,162.135,1.736666667,0.546666667,51.32833333,34.84833333,764.65,18.45166667,0.6681659
1987-01-01 00:52:00,98.12,24.82,62.25166667,138.3433333,1.771666667,0.546666667,41.12833333,33.96,527.35,18.73,0.37696278
1987-02-01 00:52:00,98.09166667,25.24666667,53.595,115.385,1.853333333,0.533333333,33.54166667,33.45833333,342.78,19.05833333,1.49214744
1987-03-01 00:52:00,98.03333333,26.01166667,45.55333333,108.0633333,2.0,0.505,31.45,33.44666667,84.38,19.78166667,1.04671416
1987-04-01 00:52:00,97.99,26.925,38.90833333,99.19833333,2.155,0.475,32.46333333,33.92666667,5.27,20.245,-0.98701604
1987-05-01 00:52:00,97.94333333,28.235,36.74166667,119.595,2.311666667,0.45,37.43166667,34.79833333,21.09,20.84166667,-2.45572366
1987-06-01 00:52:00,97.92333333,29.32,40.55333333,143.6466667,2.308333333,0.435,44.58333333,35.84,126.56,21.28333333,-1.50427774
1987-07-01 00:52:00,97.90333333,29.75666667,46.68833333,164.1683333,2.278333333,0.43,53.05666667,36.72833333,279.49,21.49333333,-1.5627533
1987-08-01 00:52:00,97.915,29.47,55.14666667,185.9083333,2.24,0.435,61.56166667,37.23166667,506.25,21.075,-1.58830306
1987-09-01 00:52:00,97.96166667,28.86666667,62.78166667,191.7733333,2.105,0.451666667,63.19666667,37.24666667,685.55,20.84666667,-1.39414725
1987-10-01 00:52:00,97.99166667,28.07333333,68.97,199.94,1.986666667,0.468333333,62.735,36.77,722.47,20.30833333,-1.11641934
1987-11-01 00:52:00,98.04,27.00333333,68.97,183.7733333,1.858333333,0.48,55.67833333,35.90333333,706.65,19.76833333,-0.70901933
1987-12-01 00:52:00,98.04166667,26.46,64.075,162.18,1.82,0.485,47.64833333,34.86333333,601.18,19.48333333,-0.73009522
1988-01-01 00:52:00,98.04666667,26.225,56.71,139.72,1.875,0.481666667,42.455,33.97333333,448.25,19.00666667,-0.42764279
1988-02-01 00:52:00,98.01333333,26.51,47.12666667,116.3866667,2.003333333,0.471666667,35.21333333,33.47666667,221.49,19.35,0.08789465
1988-03-01 00:52:00,97.97166667,27.34166667,38.25166667,102.99,2.105,0.451666667,34.165,33.47,47.46,19.865,0.07284415
1988-04-01 00:52:00,97.92166667,28.21,35.085,110.6983333,2.283333333,0.433333333,37.00166667,33.95,47.46,20.12666667,0.8818684
1988-05-01 00:52:00,97.89333333,28.995,36.88666667,127.1566667,2.473333333,0.421666667,43.97666667,34.81666667,63.28,20.70666667,-0.8020266
1988-06-01 00:52:00,97.88166667,29.32,43.13666667,149.1566667,2.525,0.418333333,52.24,35.855,210.94,21.245,-0.07062571
1988-07-01 00:52:00,97.89333333,29.33,51.56333333,175.345,2.511666667,0.425,59.29166667,36.74666667,400.78,21.59833333,-0.07617752
1988-08-01 00:52:00,97.925,28.86,62.04333333,202.2616667,2.396666667,0.443333333,66.50666667,37.245,727.73,21.05833333,0.36008595
1988-09-01 00:52:00,97.95833333,27.96,71.075,219.1266667,2.275,0.476666667,68.00333333,37.24833333,875.39,20.19666667,0.15436464
1988-10-01 00:52:00,98.0,27.07,74.26166667,202.9383333,2.073333333,0.505,63.95,36.76,838.47,20.17666667,-0.26585993
1988-11-01 00:52:00,98.035,26.15166667,73.605,186.125,1.895,0.523333333,59.27333333,35.88333333,822.65,19.65833333,0.14993507
1988-12-01 00:52:00,98.03333333,25.64333333,68.365,161.24,1.853333333,0.531666667,54.37166667,34.84333333,674.99,19.18666667,-0.0708231
1989-01-01 00:52:00,98.055,24.875,60.43833333,134.0733333,1.98,0.528333333,44.68666667,33.96166667,485.15,19.26,-0.04140655
1989-02-01 00:52:00,98.07,24.89833333,50.30166667,106.9483333,2.176666667,0.511666667,36.61666667,33.47,158.2,19.95833333,-0.86247052
1989-03-01 00:52:00,98.02166667,25.46833333,42.83166667,86.76,2.301666667,0.48,34.76,33.46833333,31.64,20.81833333,-0.51012993
1989-04-01 00:52:00,97.97,26.30333333,39.03,101.2716667,2.473333333,0.451666667,39.135,33.96,58.01,20.93166667,1.16054501
1989-05-01 00:52:00,97.94333333,27.09166667,39.925,116.355,2.6,0.435,43.89833333,34.84,126.56,21.43833333,0.55573605
1989-06-01 00:52:00,97.94833333,27.74,44.00833333,138.615,2.66,0.425,48.74833333,35.88166667,263.67,21.72833333,0.63412663
1989-07-01 00:52:00,97.93666667,28.41833333,52.22666667,164.615,2.471666667,0.43,58.18666667,36.76833333,485.15,21.16333333,0.7860324
1989-08-01 00:52:00,97.935,28.38,62.21666667,190.8016667,2.276666667,0.453333333,66.45333333,37.26166667,817.38,20.54,1.03504087
1989-09-01 00:52:00,97.97833333,27.76,69.87333333,207.4783333,2.158333333,0.49,67.92166667,37.265,954.49,19.935,0.73310893
1989-10-01 00:52:00,98.04666667,26.725,74.73833333,199.3416667,1.971666667,0.53,64.45,36.77833333,1001.95,19.69,0.80822275
1989-11-01 00:52:00,98.065,25.725,75.21833333,183.3416667,1.816666667,0.556666667,56.42166667,35.90333333,933.4,19.285,0.89759973
1989-12-01 00:52:00,98.075,24.895,72.84333333,164.8416667,1.723333333,0.573333333,51.62666667,34.865,796.29,19.28333333,0.91518019
1990-01-01 00:52:00,98.04333333,24.855,66.47833333,142.9033333,1.763333333,0.575,44.58666667,33.97666667,574.81,19.755,0.82174218
1990-02-01 00:52:00,98.03166667,25.01666667,57.655,117.675,1.871666667,0.556666667,37.32833333,33.47833333,242.58,20.535,0.36329369
1990-03-01 00:52:00,98.02666667,25.53833333,48.01,98.135,2.056666667,0.523333333,31.07333333,33.47166667,79.1,21.06,0.92738234
1990-04-01 00:52:00,97.965,26.67833333,43.71666667,107.875,2.313333333,0.485,36.01333333,33.95833333,15.82,21.57,-0.29741255
1990-05-01 00:52:00,97.94833333,27.55666667,44.15333333,126.4683333,2.461666667,0.46,43.71833333,34.83333333,105.47,21.81666667,0.16832838
1990-06-01 00:52:00,97.94,28.47666667,46.36166667,148.0516667,2.535,0.446666667,47.725,35.875,200.39,21.98,-0.22541036
1990-07-01 00:52:00,97.96,28.68,51.70666667,169.875,2.495,0.44,54.64333333,36.76,358.59,21.555,-0.5535017
1990-08-01 00:52:00,97.985,28.58333333,60.34333333,194.5933333,2.341666667,0.451666667,60.53166667,37.25666667,622.26,21.00166667,-0.50893577
1990-09-01 00:52:00,98.005,28.14833333,69.59333333,215.0816667,2.145,0.475,67.12333333,37.26666667,785.74,20.33,-0.54537741
1990-10-01 00:52:00,98.05833333,27.26333333,72.93833333,207.78,1.916666667,0.496666667,61.03,36.78166667,769.92,20.01666667,-0.75810747
1990-11-01 00:52:00,98.065,26.92333333,71.37666667,195.75,1.768333333,0.508333333,56.965,35.90666667,680.27,19.775,-0.91740854
1990-12-01 00:52:00,98.045,26.66666667,67.36666667,173.365,1.67,0.513333333,52.90666667,34.865,585.35,19.595,-0.87850097
1991-01-01 00:52:00,98.04,26.53666667,59.845,149.2516667,1.706666667,0.513333333,44.01666667,33.975,427.15,19.80166667,-0.65818266
1991-02-01 00:52:00,97.98333333,27.45333333,51.65666667,135.0116667,1.75,0.495,40.38833333,33.47333333,163.48,20.2,-0.77420202
1991-03-01 00:52:00,97.92166667,28.29166667,44.97833333,131.6266667,1.868333333,0.468333333,39.23666667,33.46166667,21.09,20.77833333,-1.02574272
1991-04-01 00:52:00,97.87166667,29.13666667,41.35333333,140.2933333,2.071666667,0.445,44.17,33.94833333,47.46,20.78333333,0.8818684
1991-05-01 00:52:00,97.86166667,29.21,44.57166667,153.1366667,2.128333333,0.433333333,50.97833333,34.82333333,226.76,20.53666667,1.97555697
1991-06-01 00:52:00,97.88,29.275,49.915,176.2516667,2.185,0.433333333,53.59,35.86333333,321.68,20.67666667,1.30919994
1991-07-01 00:52:00,97.895,29.275,58.44666667,201.0533333,2.12,0.441666667,62.14833333,36.755,522.07,20.52833333,1.13219669
1991-08-01 00:52:00,97.94833333,28.25,67.17666667,216.335,2.098333333,0.468333333,66.70833333,37.25833333,775.19,19.88833333,0.72383722
1991-09-01 00:52:00,98.02,27.43833333,73.63666667,221.5016667,1.97,0.496666667,65.36333333,37.27166667,785.74,19.57666667,-0.54537741
1991-10-01 00:52:00,98.07166667,26.49833333,77.93833333,218.0633333,1.76,0.521666667,62.42333333,36.78666667,822.65,19.31333333,-0.37699013
1991-11-01 00:52:00,98.09833333,26.00666667,74.46,199.0633333,1.703333333,0.536666667,54.19166667,35.91833333,643.35,19.49666667,-1.21845056
1991-12-01 00:52:00,98.11333333,25.27833333,69.075,175.27,1.72,0.538333333,47.75166667,34.875,548.43,19.24,-1.23550034
1992-01-01 00:52:00,98.115,24.77666667,60.80333333,146.385,1.868333333,0.53,40.52,33.98333333,348.04,19.41666667,-1.59856714
1992-02-01 00:52:00,98.105,24.98166667,49.93833333,119.77,2.058333333,0.505,32.65,33.485,94.92,20.03666667,-2.12799194
1992-03-01 00:52:00,98.04166667,25.795,40.81166667,89.33333333,2.19,0.475,32.885,33.48,63.28,20.225,0.53563773
1992-04-01 00:52:00,98.00166667,26.55166667,37.25,88.52166667,2.375,0.451666667,35.86,33.96166667,42.19,20.87333333,0.72857484
1992-05-01 00:52:00,97.97166667,27.32166667,38.82166667,108.5016667,2.546666667,0.433333333,43.46166667,34.82666667,100.2,21.05,0.0635939
1992-06-01 00:52:00,97.955,28.21666667,42.85333333,130.2,2.598333333,0.423333333,50.51166667,35.86833333,168.75,21.38,-0.72544177
1992-07-01 00:52:00,97.95833333,28.76,50.60333333,157.24,2.465,0.425,57.17,36.75833333,363.87,21.26833333,-0.49176489
1992-08-01 00:52:00,97.97666667,28.59666667,60.895,183.48,2.298333333,0.438333333,65.10666667,37.255,616.99,20.69333333,-0.5548675
1992-09-01 00:52:00,98.025,27.66166667,70.32333333,205.4166667,2.181666667,0.465,68.42,37.25166667,769.92,20.18833333,-0.67433884
1992-10-01 00:52:00,98.06666667,27.04666667,72.46833333,201.76,2.02,0.483333333,63.17666667,36.75833333,733.0,19.73666667,-1.03555895
1992-11-01 00:52:00,98.09666667,26.305,70.24,179.7166667,1.891666667,0.495,56.62833333,35.88166667,674.99,19.43666667,-0.95977131
1992-12-01 00:52:00,98.105,25.46,66.05166667,158.2383333,1.781666667,0.501666667,50.69333333,34.84,606.44,19.02666667,-0.6813671
1993-01-01 00:52:00,98.11166667,24.88833333,57.78166667,131.5,1.941666667,0.498333333,42.03333333,33.95666667,411.32,18.92333333,-0.83623974
1993-02-01 00:52:00,98.06833333,25.32,47.99,104.8433333,2.031666667,0.483333333,35.05333333,33.46166667,158.2,19.51333333,-0.86247052
1993-03-01 00:52:00,98.04,26.08166667,40.07333333,99.635,2.223333333,0.456666667,32.255,33.46,10.54,20.04666667,-1.78458268
1993-04-01 00:52:00,97.98333333,26.945,35.68833333,104.6866667,2.391666667,0.436666667,35.72,33.95166667,10.54,20.23833333,-0.60542183
1993-05-01 00:52:00,97.93833333,27.80666667,37.96,127.73,2.505,0.425,41.47333333,34.82833333,84.37,20.65,-0.27517547
1993-06-01 00:52:00,97.93666667,28.68666667,41.75166667,147.4483333,2.596666667,0.416666667,47.86333333,35.87,163.47,21.06333333,-0.81496378
1993-07-01 00:52:00,97.91833333,29.30833333,49.99166667,173.99,2.428333333,0.418333333,56.955,36.75333333,363.86,21.18833333,-0.49188124
1993-08-01 00:52:00,97.95333333,28.97,59.585,197.855,2.278333333,0.433333333,62.83166667,37.24833333,553.7,20.67166667,-1.12839593
1993-09-01 00:52:00,97.985,28.26333333,67.51166667,209.4283333,2.093333333,0.455,63.82333333,37.25166667,685.54,20.31833333,-1.39423603
1993-10-01 00:52:00,98.035,27.49333333,72.18833333,203.4083333,1.938333333,0.471666667,62.34833333,36.76333333,701.36,20.09,-1.28096436
1993-11-01 00:52:00,98.04833333,27.07666667,70.22833333,189.115,1.805,0.481666667,55.36666667,35.88833333,627.53,19.78833333,-1.35104067
1993-12-01 00:52:00,98.04,26.45166667,66.34333333,168.4266667,1.758333333,0.488333333,48.45666667,34.84666667,548.43,19.22833333,-1.23550034
1994-01-01 00:52:00,98.01666667,26.32333333,58.47833333,144.3016667,1.865,0.485,41.01333333,33.95833333,348.04,19.22166667,-1.59856714
1994-02-01 00:52:00,97.99,26.49166667,48.66666667,121.51,2.023333333,0.468333333,32.015,33.46,158.2,19.74833333,-0.86247052
1994-03-01 00:52:00,97.93833333,27.42833333,41.57333333,117.2483333,2.13,0.446666667,31.24333333,33.45333333,36.91,20.46166667,-0.29733246
1994-04-01 00:52:00,97.88666667,28.16,38.14666667,123.0716667,2.315,0.43,35.22333333,33.94,52.73,20.82833333,1.02526066
1994-05-01 00:52:00,97.89333333,28.48333333,39.96,136.625,2.41,0.42,43.02,34.81333333,158.2,21.12666667,1.06427933
1994-06-01 00:52:00,97.9,29.02,44.31333333,160.98,2.443333333,0.415,49.46666667,35.855,258.4,21.71,0.5681479
1994-07-01 00:52:00,97.925,29.12666667,52.19833333,186.3966667,2.405,0.421666667,57.48,36.74166667,474.61,21.77333333,0.68404687
1994-08-01 00:52:00,97.94,28.825,62.81333333,211.7616667,2.311666667,0.446666667,68.485,37.23833333,801.56,21.01666667,0.9196169
1994-09-01 00:52:00,97.99333333,27.85333333,70.45833333,215.4083333,2.218333333,0.488333333,69.75,37.245,1012.5,20.37333333,1.13766177
1994-10-01 00:52:00,98.04833333,26.82666667,76.115,210.345,1.943333333,0.53,67.60666667,36.76166667,1033.6,19.99,1.00246292
1994-11-01 00:52:00,98.08666667,25.735,76.385,187.6366667,1.825,0.56,57.98833333,35.89166667,928.13,19.78,0.86339342
1994-12-01 00:52:00,98.12,24.42666667,74.05166667,161.615,1.848333333,0.58,52.38333333,34.84833333,827.93,19.33666667,1.15581022
1995-01-01 00:52:00,98.13166667,23.80833333,67.80166667,133.635,1.863333333,0.583333333,42.975,33.95833333,611.72,19.245,1.1511863
1995-02-01 00:52:00,98.13666667,23.80666667,59.08166667,107.405,1.946666667,0.566666667,33.43833333,33.45666667,284.77,19.91666667,0.86999539
1995-03-01 00:52:00,98.08333333,24.66833333,51.81166667,97.74833333,2.078333333,0.53,30.28666667,33.44666667,58.01,20.475,0.3909986
1995-04-01 00:52:00,98.02333333,25.47166667,47.79,103.395,2.286666667,0.495,31.20666667,33.93,110.74,20.57,2.22856779
1995-05-01 00:52:00,97.97833333,26.49,48.05166667,124.145,2.411666667,0.471666667,39.91166667,34.80166667,147.65,20.865,0.90272529
1995-06-01 00:52:00,97.935,27.87,50.40666667,148.75,2.405,0.456666667,45.46333333,35.84333333,200.38,21.06333333,-0.22555965
1995-07-01 00:52:00,97.895,28.62833333,56.07333333,175.855,2.38,0.45,54.81333333,36.73166667,358.58,21.10166667,-0.55361921
1995-08-01 00:52:00,97.88333333,28.72333333,64.595,202.1683333,2.261666667,0.465,64.095,37.23166667,701.35,20.47833333,0.15105491
1995-09-01 00:52:00,97.93833333,27.93166667,71.49,211.0116667,2.1,0.491666667,66.505,37.24333333,791.0,19.81333333,-0.50288583
1995-10-01 00:52:00,97.99,27.23833333,74.65666667,208.3233333,1.953333333,0.511666667,62.59166667,36.76333333,701.35,19.70833333,-1.2810431
1995-11-01 00:52:00,98.025,26.435,73.06166667,189.865,1.858333333,0.523333333,56.49666667,35.895,664.44,19.25666667,-1.04509338
1995-12-01 00:52:00,98.04166667,25.79,69.81166667,171.105,1.81,0.528333333,50.62833333,34.855,611.71,19.18333333,-0.63283116
1996-01-01 00:52:00,98.03166667,25.545,63.75,149.605,1.785,0.528333333,43.87,33.96333333,453.51,19.605,-0.37131368
1996-02-01 00:52:00,97.98833333,26.08166667,55.28166667,128.8233333,1.863333333,0.508333333,36.57666667,33.46666667,110.74,20.255,-1.76612958
1996-03-01 00:52:00,97.92166667,26.98666667,48.14666667,127.97,1.99,0.478333333,34.12333333,33.46166667,21.09,20.81833333,-1.02574272
1996-04-01 00:52:00,97.87333333,27.99,43.04166667,132.1683333,2.165,0.451666667,38.13666667,33.94166667,5.27,20.94833333,-0.98701604
1996-05-01 00:52:00,97.835,28.895,44.365,150.96,2.29,0.435,43.69,34.80666667,126.56,21.41333333,0.55573605
1996-06-01 00:52:00,97.825,29.295,49.09333333,169.8966667,2.283333333,0.43,50.39666667,35.84666667,274.22,21.63,0.76364966
1996-07-01 00:52:00,97.87,29.385,55.895,191.9266667,2.3,0.435,56.55166667,36.74,453.52,21.29333333,0.47540242
1996-08-01 00:52:00,97.92333333,28.85,64.04,213.01,2.238333333,0.451666667,63.18666667,37.23666667,706.64,20.73333333,0.19338598
1996-09-01 00:52:00,97.98,27.885,71.34166667,213.77,2.123333333,0.483333333,67.60666667,37.23666667,917.58,19.94666667,0.46717777
1996-10-01 00:52:00,98.04,26.72666667,76.37333333,201.77,1.945,0.513333333,62.905,36.74666667,933.4,19.74,0.37317741
1996-11-01 00:52:00,98.07333333,25.60666667,74.56166667,180.6233333,1.815,0.531666667,54.025,35.87,812.11,19.36333333,0.07537288
1996-12-01 00:52:00,98.07333333,25.07166667,69.46833333,160.9366667,1.775,0.536666667,45.17,34.82833333,664.45,19.105,-0.1619058
1997-01-01 00:52:00,98.04833333,24.86166667,62.26,135.98,1.766666667,0.533333333,36.95166667,33.945,485.15,19.13166667,-0.04140655
1997-02-01 00:52:00,98.055,24.66,52.385,108.48,1.963333333,0.518333333,26.25833333,33.45333333,232.03,19.56333333,0.22760952
1997-03-01 00:52:00,98.02333333,25.22,44.99,98.41833333,2.13,0.486666667,24.64166667,33.45166667,63.28,20.22333333,0.53563773
1997-04-01 00:52:00,97.995,25.955,41.91833333,112.0533333,2.37,0.458333333,28.795,33.94166667,84.38,20.62166667,1.74501205
1997-05-01 00:52:00,97.99166667,26.74166667,45.14666667,132.4383333,2.42,0.445,36.49333333,34.82,179.3,20.89833333,1.36770338
1997-06-01 00:52:00,97.98833333,27.37,49.65666667,148.0316667,2.443333333,0.44,46.83833333,35.86166667,316.41,20.945,1.25132072
1997-07-01 00:52:00,98.01,27.66666667,56.865,173.5416667,2.436666667,0.443333333,54.02833333,36.745,479.89,20.835,0.73532082
1997-08-01 00:52:00,98.01833333,27.95,66.53166667,198.8333333,2.196666667,0.456666667,63.90333333,37.23833333,653.91,20.405,-0.23844009
1997-09-01 00:52:00,98.05833333,27.545,73.40666667,204.4583333,2.025,0.476666667,63.825,37.24166667,733.01,20.13166667,-0.98232055
1997-10-01 00:52:00,98.075,27.2,75.645,197.635,1.813333333,0.493333333,62.64666667,36.75666667,727.73,19.7,-1.07592842
1997-11-01 00:52:00,98.06833333,27.08,71.615,182.7616667,1.763333333,0.498333333,60.04333333,35.88333333,632.81,19.335,-1.3065378
1997-12-01 00:52:00,98.08666667,26.52,66.06333333,165.5016667,1.755,0.498333333,52.77166667,34.84333333,495.7,19.38666667,-1.77491456
1998-01-01 00:52:00,98.075,26.19833333,57.80333333,140.1883333,1.845,0.49,46.47666667,33.95833333,332.22,19.495,-1.80379639
1998-02-01 00:52:00,98.06,26.60833333,48.30333333,117.0733333,2.033333333,0.471666667,37.99,33.46333333,158.2,20.11833333,-0.86247052
1998-03-01 00:52:00,98.02666667,27.135,37.98,98.125,2.241666667,0.45,32.43833333,33.45833333,36.91,20.59166667,-0.29733246
1998-04-01 00:52:00,97.98,28.105,33.66833333,100.6466667,2.386666667,0.431666667,35.35333333,33.945,26.37,20.96833333,0.18418632
1998-05-01 00:52:00,97.97,28.515,37.19833333,118.49,2.515,0.423333333,37.675,34.82,195.12,21.67,1.58053803
1998-06-01 00:52:00,97.97,29.085,43.115,140.865,2.526666667,0.425,42.07,35.86166667,337.5,21.565,1.47935043
1998-07-01 00:52:00,97.97333333,29.425,51.26,166.2716667,2.401666667,0.435,50.19166667,36.74833333,548.44,21.38333333,1.36974513
1998-08-01 00:52:00,97.965,28.97333333,61.11333333,191.7816667,2.265,0.46,60.355,37.245,827.93,20.48166667,1.11120042
1998-09-01 00:52:00,97.99333333,28.32666667,72.08166667,219.865,2.046666667,0.495,67.89333333,37.25333333,1023.05,19.645,1.20958308
1998-10-01 00:52:00,98.055,27.12833333,77.14333333,213.5833333,1.853333333,0.53,63.55166667,36.77166667,1038.87,19.13666667,1.03442359
1998-11-01 00:52:00,98.06333333,26.47333333,74.75833333,193.5833333,1.676666667,0.55,58.60333333,35.90166667,870.12,18.53666667,0.47809535
1998-12-01 00:52:00,98.05333333,25.86,70.23833333,171.03,1.676666667,0.556666667,54.73833333,34.86166667,727.74,18.41666667,0.37131333
1999-01-01 00:52:00,98.02833333,25.56166667,63.395,146.0716667,1.706666667,0.553333333,45.81666667,33.97333333,516.8,18.55,0.27452121
1999-02-01 00:52:00,97.99666667,25.945,54.57333333,113.3116667,1.765,0.535,38.105,33.47333333,237.31,19.37666667,0.29601619
1999-03-01 00:52:00,97.91666667,26.95666667,46.91666667,112.9366667,1.893333333,0.503333333,35.12833333,33.465,42.19,20.35166667,-0.10417814
1999-04-01 00:52:00,97.86333333,27.885,41.68833333,118.4366667,2.07,0.468333333,39.10333333,33.94833333,15.82,20.80833333,-0.29741255
1999-05-01 00:52:00,97.84166667,28.80333333,41.355,133.5716667,2.178333333,0.445,46.365,34.82166667,79.1,21.145,-0.3974793
1999-06-01 00:52:00,97.82,29.71833333,43.44833333,151.145,2.228333333,0.431666667,52.07833333,35.86333333,163.48,21.615,-0.81479237
1999-07-01 00:52:00,97.84333333,30.01333333,49.64666667,177.0616667,2.24,0.426666667,61.405,36.75166667,279.5,21.43666667,-1.56261403
