DATE,PS,T2M,RH2M,WD2M,WS2M,GWETPROF,CLOUD_AMT,TOA_SW_DWN,PRECTOTCORR_SUM,ALLSKY_SFC_SW_DWN,Moving_Sum_6,SPI6
30/6/2020,97.87,27.74,74.69,213.19,2.27,0.46,70.92,37.29,79.1,19.67,226.75,-0.7067269560227387
31/7/2020,97.82,26.03,80.88,218.31,1.84,0.49,69.4,37.32,189.84,18.69,416.59,-0.09646303062089719
31/8/2020,97.83,25.4,84.69,228.19,2.13,0.55,74.04,37.45,226.76,17.4,643.3499999999999,0.6324847555365067
30/9/2020,97.85,25.44,85.12,195.75,1.55,0.64,71.75,36.69,268.95,18.4,875.39,1.3784057482158334
31/10/2020,97.86,25.62,77.19,110.38,1.5,0.66,36.34,34.55,94.92,21.52,928.1199999999999,1.5479127898637424
30/11/2020,97.88,24.83,62.81,76.31,2.09,0.59,13.36,31.78,0.0,21.61,859.5699999999999,1.3275504210990132
31/12/2020,97.83,25.05,49.88,82.44,2.04,0.53,17.38,30.25,0.0,20.93,780.4699999999999,1.0732737855149124
31/1/2021,97.81,24.55,37.12,71.81,2.62,0.5,12.05,31.31,0.0,22.48,590.6299999999999,0.46300986011307066
28/2/2021,97.79,25.86,27.62,73.19,2.86,0.47,14.53,34.07,0.0,22.12,363.87,-0.2659379260443331
31/3/2021,97.57,30.19,38.0,120.88,2.75,0.45,51.77,36.65,0.0,21.47,94.92,-1.1305106332547488
30/4/2021,97.53,31.48,44.69,191.69,2.78,0.45,53.38,37.86,17.44,24.2,17.44,-1.3795795804741686
31/5/2021,97.65,31.68,54.56,205.81,2.79,0.44,79.78,37.72,36.27,22.77,53.71000000000001,-1.262985224309373
30/6/2021,97.85,27.65,73.81,202.75,2.2,0.46,69.75,37.29,174.03,20.74,227.74,-0.7035444797998782
31/7/2021,97.95,26.34,79.56,224.81,2.12,0.48,76.52,37.32,161.49,18.28,389.23,-0.18441510077994883
31/8/2021,97.91,25.2,86.69,226.12,1.55,0.59,78.71,37.45,377.44,17.65,766.6700000000001,1.028911995741707
30/9/2021,97.89,25.68,84.25,196.75,1.32,0.69,63.51,36.71,171.34,18.76,938.01,1.5797054058678737
31/10/2021,97.78,26.99,75.06,147.06,1.3,0.66,44.27,34.57,31.3,21.95,951.87,1.6242600729879197
30/11/2021,97.74,26.58,59.38,103.81,1.53,0.58,35.05,31.81,1.81,21.81,917.41,1.5134841834527981
31/12/2021,97.86,23.5,47.31,68.88,2.63,0.52,25.29,30.25,0.0,20.08,743.38,0.9540434389433033
