DATE,PS,T2M,RH2M,WD2M,WS2M,GWETPROF,CLOUD_AMT,TOA_SW_DWN,PRECTOTCORR_SUM,ALLSKY_SFC_SW_DWN,Moving_Sum_6,SPI6
31/1/1981,98.13,21.57,43.12,53.31,2.24,0.53,,,0.0,,,
28/2/1981,97.94,25.87,34.75,74.88,2.15,0.49,,,0.0,,,
31/3/1981,97.86,29.33,42.81,131.75,2.0,0.46,,,5.27,,,
30/4/1981,97.76,30.55,53.5,206.38,2.55,0.45,,,47.46,,,
31/5/1981,97.93,28.35,70.0,222.0,2.36,0.45,,,84.38,,,
30/6/1981,98.09,27.91,71.31,213.81,2.27,0.47,,,179.3,,316.41,-0.4358169032550658
31/7/1981,98.13,25.41,82.81,226.06,2.05,0.55,,,258.4,,574.81,0.3636023128041763
31/8/1981,98.12,25.33,83.19,224.81,1.57,0.59,,,205.66,,780.47,0.9998583343782624
30/9/1981,98.13,25.24,83.75,217.81,1.48,0.66,,,189.84,,965.04,1.5708676405239834
31/10/1981,98.0,26.34,74.5,182.88,1.45,0.62,,,0.0,,917.5799999999999,1.4240393278530405
30/11/1981,98.07,23.84,54.5,82.5,1.88,0.55,,,0.0,,833.2,1.1629905915872558
31/12/1981,98.07,24.04,41.88,87.12,1.77,0.51,,,0.0,,653.9000000000001,0.608285229979585
31/1/1982,98.02,24.28,35.06,44.0,2.31,0.47,,,0.0,,395.5,-0.19113398607965765
28/2/1982,97.92,26.08,39.5,81.75,2.34,0.45,,,21.09,,210.93,-0.7621432922253788
31/3/1982,97.82,29.48,38.25,113.38,2.43,0.43,,,5.27,,26.36,-1.3331525983711001
30/4/1982,97.76,30.58,56.31,224.56,2.72,0.42,,,58.01,,84.37,-1.1536854593478931
31/5/1982,97.94,28.27,71.06,223.5,2.34,0.45,,,137.11,,221.48000000000002,-0.7295044658731148
30/6/1982,98.17,26.8,76.62,217.31,2.05,0.48,,,179.3,,400.78000000000003,-0.17479910426544393
31/7/1982,98.14,25.98,77.88,214.75,1.86,0.51,,,121.29,,522.07,0.20043911831902014
31/8/1982,98.16,25.04,82.56,225.75,1.93,0.53,,,184.57,,685.5500000000001,0.7062017090363768
30/9/1982,98.1,26.34,78.0,209.88,1.5,0.54,,,94.92,,775.2,0.9835543898402122
31/10/1982,98.0,26.94,70.44,189.0,1.8,0.51,,,73.83,,791.0200000000001,1.0324971607305267
30/11/1982,98.05,24.89,50.06,92.56,1.81,0.48,,,0.0,,653.9100000000001,0.6083161672557482
31/12/1982,98.06,24.4,37.75,69.0,2.06,0.45,,,0.0,,474.61,0.05361080564807716
31/1/1983,98.31,21.47,27.44,56.88,3.37,0.43,,,0.0,,353.32,-0.3216274169363869
28/2/1983,97.97,28.38,28.31,82.88,2.51,0.42,,,0.0,,168.75,-0.8926367230821081
31/3/1983,97.91,29.38,21.69,74.19,2.85,0.41,,,0.0,,73.83,-1.186293348423994
30/4/1983,97.72,32.73,41.75,182.19,2.21,0.41,,,5.27,,5.27,-1.3983993137994648
31/5/1983,97.78,31.1,57.12,207.38,2.73,0.41,,,105.47,,110.74,-1.072103862105315
30/6/1983,98.09,26.62,79.75,221.88,2.08,0.49,,,253.12,,363.86,-0.2890195278602862
31/7/1983,98.1,26.2,80.56,220.62,1.91,0.54,,,184.57,,548.4300000000001,0.28198977828543514
31/8/1983,98.23,25.8,79.31,217.56,1.79,0.54,,,131.84,,680.27,0.6898668272221629
30/9/1983,98.14,25.5,81.25,197.19,1.58,0.58,,,205.66,,885.9300000000001,1.326122848796249
31/10/1983,98.08,26.04,64.44,130.38,1.62,0.56,,,0.0,,880.6600000000001,1.3098189042581987
30/11/1983,98.13,26.18,47.81,109.44,1.82,0.5,,,0.0,,775.19,0.9835234525640489
31/12/1983,98.07,25.75,44.62,95.31,1.73,0.47,,,0.0,,522.0699999999999,0.2004391183190198
31/1/1984,98.04,23.84,34.69,82.69,2.17,0.45,21.95,31.21,0.0,21.63,337.5,-0.3705701878267012
29/2/1984,97.83,26.59,29.81,68.88,2.39,0.43,22.53,34.0,0.0,21.28,205.66,-0.7784472367634292
31/3/1984,97.68,30.83,39.06,216.62,2.48,0.41,45.55,36.64,0.0,22.73,0.0,-1.414703258337515
30/4/1984,97.7,31.13,50.5,216.69,2.95,0.41,70.05,37.84,26.37,20.35,26.37,-1.3331216610949368
31/5/1984,97.82,27.89,71.88,212.06,2.55,0.43,60.76,37.7,126.56,21.53,152.93,-0.9415794939724224
30/6/1984,98.01,27.75,70.06,218.0,2.25,0.45,56.95,37.28,105.47,21.41,258.4,-0.6152840422782727
31/7/1984,98.03,26.38,73.69,203.75,1.98,0.46,66.33,37.31,131.84,19.72,390.24,-0.20740699334154467
31/8/1984,98.09,26.16,76.06,200.0,1.82,0.48,67.02,37.46,121.29,19.73,511.53000000000003,0.1678312292429194
30/9/1984,98.04,25.41,81.75,206.25,1.65,0.51,69.08,36.73,189.84,19.67,701.37,0.7551444799266909
31/10/1984,97.98,26.37,72.12,190.31,1.59,0.52,58.27,34.59,63.28,20.25,738.28,0.8693339662453697
30/11/1984,97.99,26.44,49.5,118.25,1.88,0.48,24.88,31.8,0.0,19.7,611.72,0.4777917991228555
31/12/1984,97.98,23.91,39.44,78.38,2.06,0.45,29.76,30.23,0.0,16.84,506.25,0.1514963474287057
31/1/1985,97.91,26.33,33.62,60.56,2.24,0.43,35.91,31.27,0.0,19.82,374.40999999999997,-0.2563807015080224
28/2/1985,98.03,24.94,18.31,65.38,2.71,0.42,25.86,34.03,0.0,22.79,253.11999999999998,-0.6316189240924863
31/3/1985,97.67,30.98,35.62,183.69,2.48,0.41,63.82,36.62,0.0,22.53,63.28,-1.218932174776258
30/4/1985,97.74,31.28,41.81,188.81,2.23,0.41,61.79,37.84,10.55,22.31,10.55,-1.382064431985251
31/5/1985,97.81,30.5,57.69,218.19,2.97,0.4,66.55,37.7,47.46,23.16,58.010000000000005,-1.2352361193143082
30/6/1985,98.12,27.58,68.62,207.81,2.45,0.42,56.7,37.27,110.74,19.96,168.75,-0.8926367230821081
31/7/1985,98.15,25.09,81.38,211.69,1.82,0.48,69.98,37.3,237.3,18.61,406.05,-0.15849515972739364
31/8/1985,98.12,24.87,84.88,217.0,1.62,0.57,64.85,37.46,279.49,18.19,685.54,0.7061707717602131
30/9/1985,98.05,24.97,84.25,213.38,1.42,0.63,58.99,36.73,179.3,20.45,864.84,1.2608761333678842
31/10/1985,98.0,25.69,72.25,129.75,1.38,0.61,29.17,34.6,15.82,21.5,870.1100000000001,1.2771800779059348
30/11/1985,97.98,25.9,56.12,109.56,1.62,0.55,22.12,31.82,0.0,20.06,822.6500000000001,1.130351765234992
31/12/1985,98.03,23.13,40.81,53.0,2.16,0.5,29.5,30.23,0.0,18.26,711.9100000000001,0.7877523690027918
31/1/1986,98.06,23.64,31.69,58.69,2.03,0.46,18.19,31.25,0.0,20.22,474.61,0.05361080564807716
28/2/1986,97.84,28.59,35.12,96.06,2.08,0.44,25.85,34.0,0.0,21.03,195.12,-0.8110551258395299
31/3/1986,97.81,30.33,42.81,200.5,2.45,0.42,51.34,36.6,10.55,21.8,26.37,-1.3331216610949368
30/4/1986,97.68,31.4,53.88,221.75,2.77,0.42,71.03,37.84,26.37,21.7,36.92,-1.3004828347426727
31/5/1986,97.89,29.58,61.06,217.75,2.48,0.42,62.62,37.71,89.65,21.22,126.57000000000001,-1.0231301539388373
30/6/1986,98.01,28.55,65.69,215.81,2.56,0.44,55.61,37.27,110.74,21.31,237.31,-0.6805307577066373
31/7/1986,98.22,25.62,79.06,225.0,1.99,0.48,68.32,37.3,237.3,17.84,474.61,0.05361080564807716
31/8/1986,98.13,25.42,81.25,218.0,1.53,0.53,68.64,37.45,184.57,18.77,659.1800000000001,0.6246201117937985
30/9/1986,98.15,25.23,83.44,210.12,1.52,0.6,59.84,36.74,258.4,18.45,907.03,1.3914005015007767
31/10/1986,98.09,26.02,71.62,176.88,1.43,0.6,41.52,34.62,84.38,20.3,965.04,1.5708676405239834
30/11/1986,98.01,25.19,57.88,77.31,1.66,0.56,33.19,31.84,0.0,19.71,875.3899999999999,1.2935149597201476
31/12/1986,98.21,22.26,42.94,65.5,2.29,0.51,28.8,30.24,0.0,17.41,764.6499999999999,0.9509155634879476
31/1/1987,98.13,24.8,36.38,82.25,2.2,0.48,9.16,31.23,0.0,21.2,527.3499999999999,0.21677400013323334
28/2/1987,97.96,27.98,29.31,80.25,2.02,0.45,25.97,33.98,0.0,20.97,342.78,-0.35423530601248765
31/3/1987,97.8,29.82,35.19,166.19,2.4,0.43,55.39,36.58,0.0,21.89,84.38,-1.15365452207173
30/4/1987,97.83,31.5,31.75,123.69,2.36,0.42,45.55,37.83,5.27,24.44,5.27,-1.3983993137994648
31/5/1987,97.73,33.05,44.88,199.69,2.6,0.41,48.28,37.71,15.82,22.61,21.09,-1.3494565429091505
30/6/1987,98.09,28.77,65.81,209.81,2.27,0.42,63.86,37.28,105.47,19.86,126.56,-1.0231610912150007
31/7/1987,98.01,27.42,73.19,205.38,2.02,0.45,65.58,37.3,152.93,19.45,279.49,-0.550037326849908
31/8/1987,98.03,26.26,80.06,210.69,1.79,0.48,72.37,37.46,226.76,18.01,506.25,0.1514963474287057
30/9/1987,98.08,26.2,81.0,201.38,1.59,0.53,61.91,36.76,179.3,20.49,685.55,0.7062017090363765
31/10/1987,98.01,26.74,68.88,172.69,1.65,0.52,45.4,34.65,42.19,21.04,722.47,0.8204221326312189
30/11/1987,98.02,26.63,44.88,102.69,1.83,0.48,12.71,31.87,0.0,19.74,706.65,0.7714793617409044
31/12/1987,98.1,25.51,36.44,80.25,2.04,0.45,22.43,30.25,0.0,16.27,601.1800000000001,0.44518391004675495
31/1/1988,98.04,26.01,29.0,70.62,2.35,0.43,31.01,31.23,0.0,18.82,448.25,-0.027939854318337853
29/2/1988,97.83,27.97,22.56,70.69,2.56,0.42,27.58,34.01,0.0,20.7,221.49,-0.7294735285969516
31/3/1988,97.83,31.19,27.75,121.0,2.2,0.41,48.02,36.64,5.27,22.12,47.459999999999994,-1.267874945666572
30/4/1988,97.71,31.95,49.88,218.94,2.72,0.41,67.1,37.85,42.19,19.59,47.459999999999994,-1.267874945666572
31/5/1988,97.85,31.34,55.69,201.44,2.97,0.41,52.02,37.72,15.82,22.95,63.279999999999994,-1.218932174776258
30/6/1988,98.03,27.46,73.94,212.25,2.35,0.43,65.12,37.28,147.66,21.25,210.94,-0.7621123549492156
31/7/1988,98.11,26.07,79.56,227.75,2.27,0.47,69.41,37.3,189.84,19.46,400.78,-0.1747991042654441
31/8/1988,98.02,25.15,85.44,232.19,1.87,0.53,73.89,37.46,326.95,18.84,727.73,0.8366951398931058
30/9/1988,98.03,25.79,81.94,222.19,1.47,0.61,61.55,36.73,152.93,18.78,875.3900000000001,1.2935149597201485
31/10/1988,97.96,26.61,69.0,121.81,1.51,0.58,35.24,34.59,5.27,21.73,838.47,1.179294536125306
30/11/1988,98.06,25.83,51.75,100.56,1.9,0.52,25.8,31.81,0.0,19.71,822.6500000000001,1.130351765234992
31/12/1988,98.02,24.41,42.5,62.94,2.1,0.48,34.11,30.24,0.0,17.53,674.99,0.6735319454079494
31/1/1989,98.24,21.46,32.0,64.75,3.03,0.45,13.24,31.29,0.0,20.62,485.15000000000003,0.0862186947241779
28/2/1989,98.11,25.29,24.62,69.44,3.05,0.43,34.0,34.06,0.0,21.44,158.20000000000002,-0.925275549434372
31/3/1989,97.74,29.21,37.12,101.06,2.22,0.42,48.55,36.64,26.37,22.05,31.64,-1.3168177165568864
30/4/1989,97.65,31.62,46.19,208.88,2.54,0.41,57.28,37.87,31.64,21.97,58.010000000000005,-1.2352361193143082
31/5/1989,97.9,30.56,57.12,191.06,2.66,0.42,53.73,37.74,68.55,22.62,126.56,-1.0231610912150007
30/6/1989,98.05,28.3,67.0,196.5,2.46,0.42,72.75,37.29,137.11,19.83,263.67,-0.5989800977402223
31/7/1989,98.17,25.53,81.31,220.75,1.9,0.48,72.48,37.33,221.48,16.97,485.15,0.08621869472417772
31/8/1989,98.1,25.06,84.56,226.56,1.88,0.57,72.59,37.48,332.23,17.8,817.38,1.1140478206969413
30/9/1989,98.0,25.49,83.06,201.12,1.51,0.64,60.98,36.74,163.48,19.91,954.49,1.5382288141717195
31/10/1989,98.06,25.41,75.38,160.06,1.42,0.65,44.26,34.63,79.1,20.39,1001.95,1.6850571268426626
30/11/1989,98.01,24.56,60.0,95.06,1.73,0.58,11.16,31.84,0.0,21.18,933.4000000000001,1.4729820987433553
31/12/1989,98.11,23.32,52.75,85.5,1.9,0.52,33.29,30.25,0.0,18.03,796.29,1.0488011052685766
31/1/1990,97.98,25.29,43.12,89.12,2.14,0.49,29.25,31.28,0.0,18.45,574.81,0.3636023128041763
28/2/1990,98.03,26.03,31.62,75.19,2.53,0.46,31.84,34.03,0.0,22.02,242.57999999999998,-0.664226813168587
31/3/1990,97.97,28.62,25.19,83.88,2.62,0.44,26.57,36.62,0.0,22.49,79.1,-1.1699894038859435
30/4/1990,97.69,32.25,49.62,218.5,2.96,0.42,62.12,37.87,15.82,22.16,15.82,-1.3657604874472007
31/5/1990,97.91,29.83,62.62,206.62,2.62,0.43,58.2,37.73,89.65,20.77,105.47,-1.0884078066433651
30/6/1990,98.06,28.84,66.0,215.0,2.34,0.44,53.61,37.31,94.92,21.2,200.39,-0.7947511813014796
31/7/1990,98.1,26.51,75.19,220.06,1.9,0.45,72.29,37.32,158.2,17.32,358.59,-0.3053234723983366
31/8/1990,98.18,25.45,83.44,223.5,1.61,0.53,60.78,37.47,263.67,18.91,622.26,0.5103996881989561
30/9/1990,98.09,26.01,80.69,206.81,1.44,0.58,63.39,36.77,163.48,19.35,785.74,1.0161622789163127
31/10/1990,98.01,26.94,69.69,174.69,1.59,0.55,31.17,34.64,0.0,21.48,769.92,0.9672195080259982
30/11/1990,97.95,27.79,53.25,134.44,1.73,0.5,30.11,31.84,0.0,20.13,680.27,0.6898668272221629
31/12/1990,97.94,27.3,41.94,80.69,1.75,0.47,30.34,30.25,0.0,17.34,585.35,0.3962102018802773
31/1/1991,98.07,25.73,30.06,75.38,2.12,0.45,18.56,31.25,0.0,18.43,427.15,-0.09321750702286584
28/2/1991,97.84,30.95,34.31,138.06,1.87,0.42,38.7,34.0,0.0,20.94,163.48,-0.9089406676201583
31/3/1991,97.72,31.04,40.62,186.5,2.15,0.42,52.06,36.61,21.09,21.37,21.09,-1.3494565429091505
30/4/1991,97.71,32.01,47.94,226.69,2.81,0.41,61.94,37.88,26.37,20.79,47.46,-1.267874945666572
31/5/1991,97.89,28.23,72.56,211.5,2.07,0.43,72.02,37.74,179.3,19.11,226.76000000000002,-0.7131695840589012
30/6/1991,98.05,27.69,74.0,219.38,2.09,0.47,48.09,37.29,94.92,21.16,321.68,-0.4195129587170155
31/7/1991,98.16,25.73,81.25,224.19,1.73,0.5,67.07,37.32,200.39,17.89,522.0699999999999,0.2004391183190198
31/8/1991,98.16,24.8,86.69,229.75,1.74,0.58,70.0,37.48,253.12,18.4,775.19,0.9835234525640489
30/9/1991,98.15,26.17,79.38,217.5,1.38,0.59,48.09,36.78,31.64,20.6,785.74,1.0161622789163127
31/10/1991,98.02,26.37,73.75,206.06,1.55,0.56,43.04,34.65,63.28,21.55,822.65,1.1303517652349915
30/11/1991,98.05,25.28,51.69,97.5,1.73,0.52,26.96,31.88,0.0,20.71,643.35,0.5756464036273208
31/12/1991,98.14,23.32,41.69,76.62,2.19,0.48,14.45,30.24,0.0,18.07,548.43,0.2819897782854348
31/1/1992,98.17,22.72,31.62,50.88,2.62,0.45,35.1,31.24,0.0,18.93,348.04,-0.33796229875060046
29/2/1992,98.1,26.03,21.5,70.06,2.88,0.43,27.67,34.03,0.0,21.44,94.92,-1.1210466329956292
31/3/1992,97.77,31.05,24.62,34.88,2.17,0.41,50.8,36.67,0.0,21.7,63.28,-1.218932174776258
30/4/1992,97.78,30.91,52.38,201.19,2.66,0.42,59.55,37.87,42.19,22.4,42.19,-1.2841788902046225
31/5/1992,97.87,29.9,61.12,217.38,2.76,0.41,68.19,37.72,58.01,20.39,100.19999999999999,-1.1047117511814157
30/6/1992,98.04,28.69,65.88,206.81,2.5,0.42,49.88,37.29,68.55,20.81,168.75,-0.8926367230821081
31/7/1992,98.19,25.98,78.12,213.12,1.82,0.46,62.83,37.32,195.12,18.01,363.87,-0.28898859058412296
31/8/1992,98.21,25.05,83.25,227.5,1.88,0.51,77.24,37.46,253.12,17.98,616.99,0.4940957436609058
30/9/1992,98.06,25.44,81.19,166.5,1.47,0.57,66.41,36.73,152.93,19.83,769.9200000000001,0.9672195080259987
31/10/1992,98.03,27.22,65.25,179.25,1.69,0.53,32.39,34.58,5.27,21.93,733.0,0.8529990844311561
30/11/1992,98.05,25.45,47.75,85.12,1.99,0.48,34.25,31.8,0.0,18.95,674.99,0.6735319454079494
31/12/1992,98.09,23.62,40.75,77.94,1.84,0.46,18.86,30.24,0.0,17.15,606.44,0.46145691730864197
31/1/1993,98.23,22.55,28.5,52.69,2.78,0.44,24.5,31.29,0.0,19.1,411.32,-0.14219121518934336
28/2/1993,97.95,27.64,24.5,67.56,2.42,0.42,33.28,34.03,0.0,21.61,158.20000000000002,-0.925275549434372
31/3/1993,97.89,30.01,33.69,135.25,2.62,0.41,53.83,36.63,5.27,22.01,10.54,-1.3820953692614142
30/4/1993,97.69,32.4,38.94,209.56,2.7,0.41,50.77,37.86,5.27,22.41,10.54,-1.3820953692614142
31/5/1993,97.78,30.62,61.38,223.38,2.67,0.41,65.02,37.72,73.83,20.89,84.37,-1.1536854593478931
30/6/1993,98.08,28.9,63.5,196.25,2.39,0.41,55.16,37.28,79.1,20.4,163.46999999999997,-0.9089716048963218
31/7/1993,98.12,26.28,77.94,211.94,1.77,0.45,67.23,37.31,200.39,18.63,363.85999999999996,-0.28901952786028634
31/8/1993,98.16,25.61,82.06,210.75,1.52,0.51,64.73,37.47,189.84,18.62,553.6999999999999,0.2982937228234851
30/9/1993,98.08,25.77,81.25,204.69,1.51,0.54,60.66,36.73,137.11,19.68,685.54,0.7061707717602131
31/10/1993,97.99,27.78,67.0,173.44,1.77,0.51,38.28,34.59,21.09,21.57,701.36,0.7551135426505277
30/11/1993,97.86,28.12,49.62,137.62,1.87,0.47,24.64,31.81,0.0,20.25,627.53,0.5267036327370064
31/12/1993,98.03,25.15,40.19,72.12,2.11,0.45,16.2,30.23,0.0,16.9,548.43,0.2819897782854348
31/1/1994,97.98,25.51,30.75,67.19,2.41,0.43,23.88,31.26,0.0,16.95,348.03999999999996,-0.33796229875060063
28/2/1994,98.0,26.62,23.19,74.0,2.47,0.41,14.38,34.02,0.0,20.98,158.2,-0.9252755494343721
31/3/1994,97.77,31.39,38.69,179.12,2.15,0.41,49.27,36.61,15.82,23.79,36.90999999999997,-1.3005137720188362
30/4/1994,97.68,32.17,46.44,208.38,2.88,0.41,68.82,37.85,36.91,23.53,52.72999999999996,-1.251571001128522
31/5/1994,97.9,30.06,60.5,218.94,2.44,0.41,70.41,37.71,105.47,20.94,158.19999999999996,-0.9252755494343723
30/6/1994,98.07,28.37,66.31,218.25,2.31,0.42,54.73,37.28,100.2,21.15,258.4,-0.6152840422782727
31/7/1994,98.13,26.15,78.06,219.69,2.18,0.47,69.09,37.3,216.21,18.43,474.60999999999996,0.053610805648076985
31/8/1994,98.09,24.81,86.88,226.19,1.91,0.56,75.98,37.46,326.95,16.84,801.56,1.0651050498066268
30/9/1994,98.09,25.56,84.56,201.0,1.59,0.66,62.39,36.74,226.76,20.84,1012.4999999999999,1.717695953194926
31/10/1994,98.01,26.01,80.38,178.0,1.23,0.66,52.3,34.61,58.01,21.24,1033.6,1.782973605899454
30/11/1994,98.13,23.51,62.12,82.69,1.73,0.59,13.43,31.84,0.0,20.53,928.1299999999999,1.4566781542053042
31/12/1994,98.27,20.52,52.31,62.12,2.45,0.54,20.83,30.23,0.0,16.24,827.93,1.146686647049205
31/1/1995,98.2,22.44,40.56,51.81,2.27,0.49,10.42,31.24,0.0,17.93,611.7199999999999,0.4777917991228552
28/2/1995,98.12,24.8,34.56,68.81,2.41,0.46,24.84,33.99,0.0,20.51,284.7699999999999,-0.5337024450356946
31/3/1995,97.77,30.73,40.94,143.06,2.38,0.44,40.83,36.59,0.0,22.5,58.00999999999994,-1.2352361193143084
30/4/1995,97.65,30.83,56.25,211.88,2.48,0.45,60.98,37.84,110.74,21.04,110.73999999999994,-1.0721038621053152
31/5/1995,97.86,29.62,63.69,207.19,2.48,0.45,62.98,37.71,36.91,20.81,147.64999999999992,-0.9579143757866363
30/6/1995,98.01,28.8,66.44,209.75,2.41,0.45,50.9,37.28,52.73,20.69,200.37999999999994,-0.794782118577643
31/7/1995,97.96,26.99,74.56,214.44,2.12,0.45,68.34,37.3,158.2,18.76,358.5799999999999,-0.30535440967450006
31/8/1995,98.05,25.37,85.69,226.69,1.7,0.55,71.38,37.46,342.77,17.99,701.3499999999999,0.755082605374364
30/9/1995,98.1,25.98,82.31,196.12,1.41,0.6,58.9,36.75,89.65,20.11,790.9999999999999,1.0324352861781994
31/10/1995,97.96,26.67,75.25,195.75,1.6,0.57,39.52,34.63,21.09,22.01,701.3499999999999,0.755082605374364
30/11/1995,98.07,24.8,54.12,96.44,1.91,0.52,23.41,31.85,0.0,19.42,664.4399999999999,0.6408931190556852
31/12/1995,98.11,24.93,46.94,97.19,2.12,0.48,14.53,30.23,0.0,17.58,611.7099999999999,0.4777608618466919
31/1/1996,97.9,25.52,38.19,85.44,1.97,0.45,21.97,31.22,0.0,19.82,453.50999999999993,-0.011666847056451005
29/2/1996,97.79,28.59,34.88,102.0,2.17,0.43,34.27,34.01,0.0,20.97,110.73999999999995,-1.0721038621053152
31/3/1996,97.7,31.41,39.5,191.0,2.17,0.42,41.93,36.64,0.0,23.2,21.089999999999943,-1.3494565429091507
30/4/1996,97.67,32.69,44.62,220.94,2.65,0.41,60.48,37.85,5.27,21.36,5.269999999999943,-1.398399313799465
31/5/1996,97.84,30.23,62.06,209.19,2.66,0.42,58.54,37.7,121.29,20.89,126.55999999999995,-1.0231610912150009
30/6/1996,98.05,27.33,75.31,210.81,2.08,0.45,54.37,37.27,147.66,21.15,274.2199999999999,-0.5663412713879586
31/7/1996,98.17,26.06,79.0,217.62,2.07,0.48,63.68,37.3,179.3,19.63,453.52,-0.011635909780287572
31/8/1996,98.11,25.38,83.75,228.5,1.8,0.53,69.68,37.45,253.12,17.54,706.64,0.7714484244647412
30/9/1996,98.04,25.62,83.31,195.56,1.48,0.61,65.64,36.71,210.94,18.52,917.5799999999999,1.4240393278530405
31/10/1996,98.03,25.74,74.81,148.94,1.58,0.59,33.38,34.57,21.09,21.24,933.4,1.4729820987433548
30/11/1996,98.04,23.51,51.19,82.31,1.88,0.53,5.24,31.79,0.0,20.16,812.1099999999999,1.0977438761588907
31/12/1996,98.05,24.12,44.75,92.69,1.84,0.48,10.62,30.23,0.0,18.37,664.4499999999999,0.6409240563318485
31/1/1997,98.02,24.8,35.75,67.88,2.02,0.46,17.34,31.28,0.0,19.41,485.15,0.08621869472417772
28/2/1997,98.15,24.17,24.5,63.5,2.98,0.44,12.41,34.04,0.0,20.56,232.02999999999994,-0.6968656395208511
31/3/1997,97.85,28.98,38.94,135.19,2.48,0.42,56.42,36.63,42.19,21.97,63.279999999999944,-1.218932174776258
30/4/1997,97.86,30.15,56.38,230.75,3.02,0.42,60.62,37.85,42.19,22.06,84.37999999999994,-1.15365452207173
31/5/1997,98.02,28.23,70.56,204.62,2.18,0.45,56.69,37.71,94.92,21.36,179.29999999999995,-0.8599978967298443
30/6/1997,98.03,27.89,71.81,186.25,1.98,0.45,66.37,37.27,137.11,19.16,316.40999999999997,-0.43581690325506595
31/7/1997,98.15,26.58,79.0,220.94,1.98,0.48,54.24,37.3,163.48,18.8,479.89,0.0699456874622907
31/8/1997,98.2,25.87,82.5,215.25,1.54,0.52,64.34,37.45,174.02,18.46,653.91,0.6083161672557479
30/9/1997,98.09,26.55,80.19,168.94,1.45,0.54,58.81,36.72,121.29,19.66,733.01,0.8530300217073195
31/10/1997,97.96,28.08,69.81,189.81,1.75,0.52,55.12,34.6,36.91,20.76,727.73,0.8366951398931058
30/11/1997,97.98,27.51,46.38,115.38,1.88,0.48,31.37,31.82,0.0,20.14,632.8100000000001,0.5430385145512202
31/12/1997,98.14,24.53,38.5,82.69,1.93,0.45,29.43,30.24,0.0,18.65,495.69999999999993,0.11885752107644154
31/1/1998,98.08,24.65,29.44,69.06,2.52,0.43,17.07,31.27,0.0,19.04,332.2199999999999,-0.3869050696409151
28/2/1998,98.11,28.33,25.5,76.56,2.67,0.41,20.21,34.02,0.0,21.02,158.19999999999993,-0.9252755494343723
31/3/1998,97.89,29.71,18.25,55.25,2.7,0.41,26.7,36.62,0.0,23.51,36.90999999999994,-1.3005137720188362
30/4/1998,97.68,33.9,43.94,204.94,2.62,0.41,65.19,37.85,26.37,21.78,26.369999999999944,-1.333121661094937
31/5/1998,97.92,29.97,67.56,222.44,2.65,0.43,51.16,37.72,168.75,24.35,195.11999999999995,-0.81105512583953
30/6/1998,98.14,27.95,74.0,216.94,2.0,0.46,53.52,37.29,142.38,19.73,337.49999999999994,-0.37057018782670137
31/7/1998,98.1,26.69,78.31,221.5,1.77,0.49,67.37,37.32,210.94,17.93,548.4399999999999,0.2820207155615981
31/8/1998,98.06,25.62,84.62,229.62,1.85,0.56,78.49,37.47,279.49,15.97,827.93,1.146686647049205
30/9/1998,98.06,25.83,84.06,223.75,1.39,0.62,70.09,36.75,195.12,18.16,1023.05,1.7503347795471902
31/10/1998,98.05,26.71,74.31,167.25,1.46,0.62,43.37,34.63,42.19,20.8,1038.87,1.7992775504375043
30/11/1998,97.97,26.04,53.25,102.44,1.59,0.55,18.28,31.84,0.0,20.31,870.1199999999999,1.2772110151820975
31/12/1998,98.08,24.27,46.88,81.62,2.0,0.5,30.19,30.25,0.0,17.69,727.74,0.8367260771692692
31/1/1999,97.95,24.9,37.25,71.75,1.95,0.47,20.03,31.26,0.0,19.05,516.8,0.18413517378096952
28/2/1999,97.87,27.92,31.69,33.06,2.2,0.45,36.8,34.01,0.0,21.01,237.30999999999995,-0.6805307577066375
31/3/1999,97.58,31.9,38.12,221.5,2.16,0.43,46.8,36.62,0.0,23.32,42.18999999999994,-1.2841788902046227
30/4/1999,97.73,32.28,42.94,200.25,2.52,0.41,56.52,37.86,15.82,20.8,15.819999999999943,-1.365760487447201
31/5/1999,97.84,31.55,51.25,193.25,2.24,0.41,56.98,37.74,63.28,21.42,79.09999999999994,-1.1699894038859437
30/6/1999,97.95,29.76,59.44,187.06,2.3,0.42,57.73,37.29,84.38,21.21,163.47999999999993,-0.9089406676201588
31/7/1999,98.09,26.67,74.44,227.25,2.02,0.44,75.43,37.32,116.02,17.39,279.49999999999994,-0.5500063895737449
31/8/1999,98.1,25.12,84.12,232.88,1.95,0.49,81.95,37.48,237.3,15.65,516.8,0.18413517378096952
30/9/1999,98.01,25.62,82.62,202.12,1.25,0.57,69.73,36.77,205.66,18.05,722.4599999999999,0.8203911953550552
31/10/1999,98.03,26.33,73.12,167.25,1.38,0.59,42.52,34.65,68.55,20.97,775.1899999999999,0.9835234525640485
30/11/1999,97.98,25.76,46.25,73.0,1.69,0.52,21.8,31.86,0.0,20.3,711.91,0.7877523690027914
31/12/1999,98.04,23.12,34.81,57.62,2.27,0.48,11.12,30.26,0.0,18.38,627.53,0.5267036327370064
31/1/2000,97.88,25.83,32.88,63.44,2.41,0.45,28.68,31.25,0.0,18.88,511.50999999999993,0.16776935469059256
29/2/2000,98.1,24.93,20.5,47.44,3.39,0.44,12.52,34.04,0.0,21.15,274.2099999999999,-0.5663722086641219
