DATE,PS,T2M,RH2M,WD2M,WS2M,GWETPROF,CLOUD_AMT,TOA_SW_DWN,PRECTOTCORR_SUM,ALLSKY_SFC_SW_DWN,Moving_Sum_6,SPI6
31/1/1981,98.44,21.82,36.88,58.88,2.51,0.52,,,0.0,,,
28/2/1981,98.24,26.02,27.56,74.25,2.52,0.49,,,0.0,,,
31/3/1981,98.13,30.23,35.12,107.25,2.09,0.47,,,5.27,,,
30/4/1981,98.03,31.19,48.62,208.5,2.63,0.46,,,31.64,,,
31/5/1981,98.21,28.87,68.56,229.12,2.53,0.48,,,73.83,,,
30/6/1981,98.36,28.59,69.31,217.62,2.47,0.49,,,200.39,,311.13,-0.28082041050100565
31/7/1981,98.41,25.82,81.75,228.56,2.12,0.58,,,242.58,,553.71,0.6081675752070629
31/8/1981,98.4,25.65,82.94,227.88,1.66,0.61,,,221.48,,775.19,1.4198299508135557
30/9/1981,98.42,25.45,83.81,222.56,1.53,0.7,,,200.39,,970.31,2.1348902846059468
31/10/1981,98.29,26.55,74.31,200.56,1.44,0.66,,,0.0,,938.6700000000001,2.0189385166621623
30/11/1981,98.38,23.73,53.69,82.56,1.97,0.59,,,0.0,,864.8399999999999,1.7483721757238047
31/12/1981,98.38,23.55,41.5,77.19,1.98,0.53,,,0.0,,664.45,1.0139987630103093
31/1/1982,98.33,23.96,30.5,44.0,2.45,0.5,,,0.0,,421.86999999999995,0.1250107773022405
28/2/1982,98.22,26.25,33.5,69.88,2.36,0.48,,,10.55,,210.94,-0.6479887932534641
31/3/1982,98.11,29.85,34.31,91.12,2.59,0.46,,,5.27,,15.82,-1.3630491270458556
30/4/1982,98.03,31.18,52.88,232.12,2.85,0.45,,,36.91,,52.73,-1.2277842801809664
31/5/1982,98.21,28.76,69.62,228.75,2.55,0.48,,,121.29,,174.02,-0.7832902873269322
30/6/1982,98.44,27.51,73.56,218.5,2.23,0.5,,,147.66,,321.67999999999995,-0.24215760545021794
31/7/1982,98.43,26.4,76.94,221.0,2.01,0.52,,,121.29,,442.96999999999997,0.20233638740381635
31/8/1982,98.44,25.42,81.88,225.06,1.97,0.54,,,168.75,,601.17,0.7820952271227396
30/9/1982,98.39,26.48,78.44,217.0,1.52,0.55,,,116.02,,711.92,1.187963062134565
31/10/1982,98.29,27.13,70.62,215.12,1.7,0.53,,,68.55,,743.56,1.3039148300783496
30/11/1982,98.34,24.9,46.69,87.19,1.87,0.5,,,5.27,,627.54,0.8787339161454198
31/12/1982,98.37,24.46,32.31,61.0,2.34,0.48,,,0.0,,479.87999999999994,0.33760123426870536
31/1/1983,98.64,21.58,23.12,60.5,3.59,0.46,,,0.0,,358.5899999999999,-0.10689275858532893
28/2/1983,98.27,28.45,22.25,73.62,2.71,0.45,,,0.0,,189.83999999999995,-0.72531440335504
31/3/1983,98.21,29.61,18.06,70.38,3.27,0.45,,,0.0,,73.81999999999994,-1.1504953172879697
30/4/1983,98.0,33.12,38.62,189.25,2.3,0.44,,,10.55,,15.819999999999943,-1.3630491270458558
31/5/1983,98.04,32.01,54.19,217.81,2.84,0.44,,,79.1,,89.64999999999993,-1.0924827861074986
30/6/1983,98.37,27.28,77.81,224.75,2.21,0.52,,,237.3,,326.94999999999993,-0.22284452652911355
31/7/1983,98.38,26.64,79.81,225.19,2.0,0.56,,,174.02,,500.9699999999999,0.41489019716170206
31/8/1983,98.51,26.37,77.69,215.88,1.82,0.55,,,105.47,,606.4399999999999,0.801408306043844
30/9/1983,98.42,26.07,79.0,199.44,1.66,0.58,,,200.39,,806.8299999999999,1.53578171875734
31/10/1983,98.36,26.69,59.69,125.44,1.75,0.55,,,0.0,,796.28,1.4971189137065521
30/11/1983,98.41,26.82,42.19,101.94,1.86,0.51,,,0.0,,717.18,1.2072394938470903
31/12/1983,98.37,25.94,36.81,78.69,1.9,0.48,,,0.0,,479.87999999999994,0.33760123426870536
31/1/1984,98.35,23.95,26.81,74.81,2.52,0.46,21.95,31.21,0.0,21.63,305.8599999999999,-0.30013348942211043
29/2/1984,98.13,26.62,21.69,60.38,2.66,0.45,22.53,34.0,0.0,21.28,200.38999999999993,-0.6866515983042523
31/3/1984,97.96,31.09,33.56,232.94,2.58,0.45,45.55,36.64,0.0,22.73,0.0,-1.4210250110177478
30/4/1984,97.97,31.84,47.12,224.25,3.09,0.44,70.05,37.84,31.64,20.35,31.639999999999944,-1.3050732430739633
31/5/1984,98.09,28.42,70.5,212.62,2.77,0.46,60.76,37.7,131.84,21.53,163.47999999999996,-0.8219164451691412
30/6/1984,98.29,27.91,70.56,223.38,2.33,0.48,56.95,37.28,110.74,21.41,274.2199999999999,-0.4160852573658951
31/7/1984,98.31,26.91,72.25,206.69,2.1,0.49,66.33,37.31,142.38,19.72,416.5999999999999,0.10569769838113591
31/8/1984,98.37,26.68,74.88,207.25,1.88,0.49,67.02,37.46,110.74,19.73,527.3399999999999,0.5115288861843823
30/9/1984,98.32,25.87,80.62,210.94,1.79,0.52,69.08,36.73,179.3,19.67,706.6399999999999,1.1686133360048812
31/10/1984,98.26,26.72,70.44,192.75,1.71,0.53,58.27,34.59,47.46,20.25,722.4599999999999,1.2265892199767736
30/11/1984,98.27,27.19,44.25,110.31,1.83,0.49,24.88,31.8,0.0,19.7,590.6199999999999,0.7434324220719515
31/12/1984,98.29,24.12,32.75,71.31,2.34,0.47,29.76,30.23,0.0,16.84,479.8799999999999,0.33760123426870514
31/1/1985,98.22,26.47,27.56,55.06,2.38,0.45,35.91,31.27,0.0,19.82,337.4999999999999,-0.18418172147832584
28/2/1985,98.34,24.95,13.81,65.88,3.12,0.45,25.86,34.03,0.0,22.79,226.7599999999999,-0.5900129092815721
31/3/1985,97.96,31.13,28.81,159.06,2.52,0.44,63.82,36.62,0.0,22.53,47.45999999999989,-1.2470973591020713
30/4/1985,98.02,31.65,36.0,187.44,2.26,0.44,61.79,37.84,10.55,22.31,10.549999999999887,-1.3823622059669602
31/5/1985,98.08,31.12,56.25,226.81,3.16,0.44,66.55,37.7,47.46,23.16,58.00999999999989,-1.2084345540512833
30/6/1985,98.39,28.01,68.44,212.31,2.55,0.45,56.7,37.27,121.29,19.96,179.2999999999999,-0.7639405611972492
31/7/1985,98.43,25.53,80.38,212.81,1.93,0.51,69.98,37.3,210.94,18.61,390.2399999999999,0.0090956565670346
31/8/1985,98.4,25.32,83.94,211.94,1.62,0.58,64.85,37.46,263.67,18.19,653.9099999999999,0.9753726051680996
30/9/1985,98.34,25.25,84.31,215.69,1.54,0.65,58.99,36.73,174.02,20.45,827.93,1.6131073288589157
31/10/1985,98.29,25.94,70.38,128.81,1.43,0.62,29.17,34.6,15.82,21.5,833.1999999999999,1.6324204077800202
30/11/1985,98.27,26.05,53.38,98.38,1.74,0.55,22.12,31.82,0.0,20.06,785.7399999999999,1.458492755864343
31/12/1985,98.35,22.94,37.75,55.75,2.41,0.51,29.5,30.23,0.0,18.26,664.4499999999998,1.0139987630103084
31/1/1986,98.37,23.55,26.81,58.38,2.32,0.48,18.19,31.25,0.0,20.22,453.50999999999993,0.24096254524602512
28/2/1986,98.13,28.66,27.12,75.19,2.37,0.46,25.85,34.0,0.0,21.03,189.8399999999999,-0.7253144033550403
31/3/1986,98.09,30.56,36.88,194.69,2.38,0.45,51.34,36.6,5.27,21.8,21.089999999999886,-1.3437360481247516
30/4/1986,97.95,31.65,52.94,227.5,2.84,0.45,71.03,37.84,26.37,21.7,31.639999999999887,-1.3050732430739636
31/5/1986,98.16,30.23,59.12,222.44,2.6,0.45,62.62,37.71,89.65,21.22,121.28999999999989,-0.976531018163714
30/6/1986,98.28,29.15,63.88,220.56,2.61,0.46,55.61,37.27,84.38,21.31,205.6699999999999,-0.6673018721745689
31/7/1986,98.5,26.16,77.56,229.12,2.14,0.5,68.32,37.3,205.66,17.84,411.32999999999987,0.0863846194600313
31/8/1986,98.41,25.79,80.38,217.81,1.65,0.54,68.64,37.45,232.03,18.77,643.3599999999999,0.936709800117312
30/9/1986,98.43,25.69,82.81,210.75,1.57,0.61,59.84,36.74,242.58,18.45,880.6699999999998,1.8063847069042758
31/10/1986,98.38,26.37,69.94,187.12,1.52,0.61,41.52,34.62,79.1,20.3,933.3999999999999,1.9996254377410572
30/11/1986,98.31,25.4,55.56,73.69,1.78,0.56,33.19,31.84,0.0,19.71,843.7499999999999,1.6710832128308077
